0-15(%),65+(%),% Couple household with dependent children,White (%),Private rented (%),Household spaces with at least one usual resident (%),Unemployment Rate,% Highest level of qualification: Level 4 qualifications and above,Median Annual Household Income estimate (?),fire,Population density
22.50984806,6.302757456,14.1509434,33.48339899,17.3,98.80159787,11.64309032,31.4,23169.06758,16,246.4632455
18.41302136,9.96948118,10.70640177,46.28687691,19.8,98.47826087,11.38888889,35.3,26915.9325,11,138.0617978
27.62979684,8.35214447,13.93617021,29.43566591,8.7,99.26082365,17.65853659,24.1,21639.4887,13,162.0336503
26.19702807,9.30104568,16.01513241,23.00495322,6.2,99.24906133,18.21515892,19.9,21147.18058,14,209.5732411
13.38199513,21.08678021,16.8784029,80.1297648,13.8,91.07438017,5.925925926,33.6,35897.60013,4,10.62289997
21.01351351,15,15.60509554,77.22972973,10.2,94.72096531,7.734056988,23.4,29384.61935,8,70.44264636
25.81314879,11.62629758,18.24104235,80.83044983,8.5,96.08763693,11.81818182,16,24909.22416,3,84.01162791
24.08049965,13.04649549,14.06491499,77.72380291,13.4,94.1775837,10.2484472,15.4,22923.20596,6,50.82892416
26.14770459,12.7079175,18.69009585,81.63672655,10.5,96.45608629,10.99855282,15.8,24182.50913,5,79.60805085
22.23026792,14.55467053,17.56978654,85.73497466,5.9,95.00780031,8.571428571,19.4,26500.13649,4,65.6680932
17.67272727,18.76363636,16.17647059,84.87272727,14.9,96.07535322,5.451936872,26.3,32709.68866,2,9.919203578
20.18544936,16.61911555,26.5917603,87.16119829,5.8,98.34254144,3.773584906,35.6,45458.80241,4,42.15273602
19.33240612,16.68984701,21.1631664,88.66481224,10.3,97.32704403,4.82398957,27.9,33713.75518,4,59.49524204
19.74603175,15.61904762,22.0030349,92.63492063,18.1,95.50724638,3.728813559,36.6,40386.28692,2,44.68085106
22.7393617,11.30319149,29.03780069,87.76595745,11.5,96.35761589,4.594921403,30.9,38789.08175,3,67.17284502
19.61023143,8.769792935,17.80250348,64.9817296,24.9,95.99465955,8.165322581,37.4,32731.48594,7,75.98334105
19.78021978,8.849045691,19.33333333,67.09080393,19.9,96.77419355,7.797270955,43.2,32854.65992,6,93.40896813
19.54887218,11.77944862,15.61643836,68.79699248,22.1,96.81697613,6.401766004,44.1,34375.48987,3,61.14942529
19.01114206,16.29526462,24.6350365,74.72144847,10.4,96.30931459,4.72541507,45.7,46817.95308,2,21.64932911
18.53077432,12.50827267,14.36541144,72.93183322,20.2,94.59102902,7.531865585,38.9,32026.69043,8,94.08468244
20.87658593,4.440599769,14.35132032,52.71049596,42.9,96.5631929,7.282913165,36.6,28424.58384,8,24.26532326
16.64564943,5.863808323,10.21377672,61.85372005,26.8,96.7816092,10.0814664,42.2,28657.66009,4,116.5319618
18.47449232,4.259534423,10.72796935,64.93313522,34.1,96.93593315,8.009516257,44,29377.64445,11,75.67466267
18.21286283,8.025042686,12.23103058,62.26522482,29.6,97.56906077,8.544600939,44.3,32046.64203,7,37.5186846
17.70721206,8.934337998,12.53951528,70.3444564,33.4,98.34196891,6.637168142,46.9,34049.75177,6,102.7654867
10.32649962,23.99392559,9.14866582,85.26955201,23.5,96.44607843,5.729877217,42.3,35259.069,3,54.10846343
11.77570093,15.07788162,11.02088167,82.42990654,27.7,96.09810479,3.83480826,48.3,42640.24116,5,29.56890199
8.609656777,17.33566027,7.707509881,83.65328679,33.7,97.87234043,3.992740472,46.7,41719.66596,5,61.04403409
12.01072386,13.02949062,9.845559846,83.48525469,41,93.84057971,5.668016194,45.9,39090.41913,6,56.1577838
22.12518195,10.77147016,14.10916581,70.54827754,18.4,98.08080808,9.31283906,34.3,29863.44697,6,60.99437703
17.67272727,21.30909091,27.6119403,85.52727273,5.2,97.98903108,3.16091954,48.5,64222.23462,2,17.61916966
18.67743564,20.44422009,24.41860465,81.6254417,11.4,95.6736712,3.6,45.9,54476.42014,4,23.19672131
18.56177013,26.06023356,26.77165354,87.33866011,4.6,95.34534535,3.168044077,42.8,58417.12239,2,16.12967185
17.80455154,20.81659973,22.80130293,93.708166,9.9,95.63862928,2.747252747,40.7,52776.01446,4,19.74884336
17.23910172,27.34478203,21.97802198,90.55482166,11.8,92.5872093,2.765647744,46.5,59952.52374,2,7.353798329
15.29411765,18.01857585,17.64705882,90.40247678,20.3,91.28878282,4.162330905,51.2,53898.003,6,31.14754098
15.34526854,17.45524297,15.83541147,81.58567775,20,97.44835966,4.057017544,39.4,36089.41928,3,77.65640516
17.06051873,13.08357349,12.3556582,77.6945245,32,90.58577406,7.608695652,41.3,32479.32871,1,52.25903614
18.00711744,17.15302491,17.88491446,84.76868327,18.8,95.1183432,4.615384615,39.7,37730.45282,7,23.65718134
18.09169765,13.56877323,18.29436039,80.42131351,20.9,96.03698811,6.408839779,37,35827.33984,3,72.73546643
19.03341289,9.665871122,21.15127175,88.72315036,24,94.43742099,4.077669903,46.1,42994.4962,4,68.57610475
21.14427861,8.457711443,23.73540856,84.41127695,22.2,94.31192661,6.424581006,39.6,35993.66854,9,72.91414752
16.71964399,14.81246027,14.74597274,84.29752066,26.9,94.05594406,6.764374295,37.3,35029.82081,3,89.32424759
20.56497175,11.5819209,10.93935791,60.96045198,24.4,96.88940092,10.22592152,29.4,24336.58108,6,56.621881
22.40365774,12.27955585,11.58357771,58.71979099,11.1,96.73758865,13.48637016,18.7,22527.58979,6,71.40858209
26.74846626,7.17791411,16.45768025,49.14110429,7.8,98.0030722,12.51629726,21.9,23626.75445,3,164.3145161
21.2431694,8.265027322,10.67821068,57.85519126,19.5,96.65271967,15.57377049,21.8,21009.97871,5,108.2840237
21.56983931,5.500618047,13.97435897,58.22002472,27.9,97.5,10.3183315,35,27037.79546,8,70.01298139
24.17199303,5.113306217,14.84375,54.1545613,33.3,95.7605985,10.32665964,32.4,25995.20714,9,104.6836983
18.64512119,29.33499068,19.47368421,81.230578,10.7,92.23300971,3.606557377,33.2,47574.87429,3,6.036843882
14.89001692,25.97292724,20.95671982,82.23350254,1.8,96.69603524,4.609929078,35.6,54187.46838,1,10.47500886
23.07692308,15.19230769,23.94822006,90.32051282,3.6,96.11197512,7.588075881,18.5,28824.88002,1,39.29471033
21.27814089,20.11619463,15.86206897,85.54829339,6.7,95.70957096,7.154742097,19.6,27669.53111,2,37.39815318
17.82894737,19.86842105,20.15384615,82.82894737,17.2,95.72901325,2.98136646,40,45152.87264,3,46.48318043
21.38765118,13.87651178,27.14285714,83.70464672,12.4,97.82608696,4.142011834,40.6,43733.00712,8,32.90741517
13.68352789,25.09727626,16.38176638,87.3540856,18.2,97.2299169,3.909205549,43.8,49201.30507,3,38.33913476
11.24922312,16.09695463,10.23622047,86.94841516,28.2,97.69230769,4.067460317,44.5,40426.3609,3,51.3401404
16.41414141,21.59090909,17.23237598,83.20707071,15,96.35220126,4.136253041,40.4,43400.73976,3,46.4107823
11.76112127,18.52528946,12.76102088,82.02315661,29.1,95.14348786,2.56916996,48,46771.07032,1,45.58333333
13.40815121,15.53455405,13.22033898,82.92971057,26.7,98.22419534,4.042348412,47.7,45457.21542,0,40.77552987
11.94930597,22.38986119,12.76836158,86.96439348,21.8,94.24920128,4.054054054,46.7,44674.68365,4,55.08643617
13.85584325,29.46116165,15.91895803,89.92302309,19.2,96.10570236,3.519061584,46.9,53014.90351,0,20.84913919
15.63324538,28.95778364,17.71117166,87.59894459,13.4,97.08994709,2.428571429,43.4,48967.55819,1,46.92045806
20.41086812,8.880053015,20.27027027,82.37243207,12,98.2300885,4.697986577,40.2,35099.29668,3,75.41229385
17.48675246,10.37093111,21.15384615,81.15064345,18.7,97.94520548,5.170387779,37.6,38996.27142,5,95.44797688
20.26266417,9.756097561,21.61383285,85.92870544,26.8,93.78378378,4.545454545,47.5,43853.77643,5,66.32102862
18.32946636,13.45707657,20.98138748,80.81979892,13.4,96.09756098,4.683195592,30.7,32942.01172,5,42.91403916
18.50192061,10.88348271,21.50220913,84.69910371,13.4,97.13876967,4.600219058,48.2,44842.40868,6,23.8364108
25.07010656,11.94615816,15.89805825,83.17442513,5.1,97.97859691,13.06017926,13.4,21599.55826,2,68.47158218
29.64037123,8.178654292,20.80123267,83.87470998,6.9,98.03625378,10.22576361,14.5,23193.50921,8,46.21983914
24.393531,13.27493261,24.3772242,86.65768194,6.8,98.59649123,9.37950938,15.5,26465.90094,1,28.86597938
21.08709889,19.38441388,18.35443038,85.59266536,8.5,97.38058552,5.408970976,19.3,30161.83596,3,29.63897516
26.85489166,15.1674327,17.82334385,82.73145108,5,98.90795632,8.617886179,14.4,23774.82657,7,67.83964365
20.52704577,6.865464632,16.82098765,65.67267684,26.4,92.96987088,9.707602339,35.6,30523.1093,7,105.6410256
18.76412962,9.645817634,20.3672788,74.98116051,17.4,97.24025974,6.281407035,35.5,36918.69821,1,99.17787743
21.74515235,12.88088643,23.44013491,75,13.3,93.38582677,5.569306931,30.6,34098.14197,6,44.3625192
20.91603053,9.694656489,18.40707965,62.29007634,18.4,94.48160535,7.661822985,35.5,33776.41751,6,86.07095926
19.33662668,12.98517996,15.53846154,69.93648553,18,95.44787078,7.515923567,30.2,30929.32119,1,76.51187905
16.51432054,20.04875076,18.95604396,83.85131018,25.7,93.69369369,3.613053613,41.7,42706.05719,7,46.59284497
23.61715351,10.31696706,27.87401575,87.4456184,14,97.69230769,4.057017544,35.8,40320.11052,7,63.87455339
23.05045872,12.21330275,31.88854489,84.80504587,14.6,95.56213018,3.991596639,38.7,44895.31343,4,46.00369296
16.98232323,26.19949495,23.35526316,86.42676768,6.9,98.06451613,4.202898551,39.8,52409.66221,4,31.8520008
21.67545401,11.77504394,27.62762763,83.71411834,17.3,96.94323144,4.594017094,39.2,43117.60407,7,57.05213904
17.49482402,14.18219462,19.3287037,77.01863354,28.2,94.01523395,5.030891439,49.7,50461.80859,3,39.91735537
18.4729064,13.42364532,22.31884058,77.27832512,31.7,91.87749667,4.535864979,44.7,43611.1799,4,28.16510579
22.32899943,7.348784624,22.5,82.3629169,28.6,96.61835749,5.903723887,44.9,38613.57893,2,46.35744235
15.89648799,23.47504621,18.03499327,83.54898336,16,96.49350649,5.755395683,39.5,41621.0708,2,50.71875
20.65781881,13.27178304,25.20435967,82.16964801,21.5,97.73635153,4.095904096,41.9,43728.84975,3,77.747869
24.10337553,11.70886076,18.64009379,81.96202532,12.8,96.93181818,7.594936709,20.5,27124.45273,4,54.3422184
27.20588235,8.823529412,17.51497006,79.96323529,13.5,97.09302326,10.20671835,19.9,24702.82669,7,2.174376466
27.95779955,11.75584024,20.03816794,78.07083647,6.3,98.68173258,13.34586466,14,22366.85871,9,49.81231231
29.26136364,11.70454545,19.88130564,77.04545455,4.7,97.82293179,12.91172596,16.8,23817.22632,12,42.74957493
19.30659415,20.53025153,14.15525114,86.40380693,11.3,96.47577093,5.377906977,18.1,29147.93355,6,5.353178791
17.44471744,25.85995086,24.88114105,89.43488943,10,98.4399376,3.778337531,37.1,46178.90176,5,56.04130809
20.80246914,11.48148148,25.47033285,86.11111111,20.4,95.17906336,3.870967742,34.8,35841.1638,3,23.08678923
21.83014354,12.55980861,21.48648649,89.83253589,15.9,97.62532982,5.650319829,34,35593.09627,5,96.53579677
18.23394495,18.23394495,20.0255102,82.74082569,20.3,91.26891735,4.507337526,35.2,35074.52677,4,50.86030913
23.61445783,10.78313253,26.58610272,86.68674699,14,96.22093023,4.246284501,32.9,38839.2737,3,56.21401964
21.04615385,18.03076923,34.10301954,87.87692308,3.7,98.59894921,2.839506173,43.6,61657.63953,0,31.35854882
16.66666667,22.63593381,18.73417722,81.56028369,18,96.45909646,5.072463768,41.1,43043.69172,1,45.21646179
20.83870968,19.67741935,30.14705882,85.29032258,2.4,97.66606822,2.953020134,46.9,60034.26506,1,26.1206606
15.54878049,23.41463415,17.74397972,86.34146341,15,97.16748768,4.321728691,46.4,46771.62716,0,40.42395859
24.76060192,13.95348837,35.41247485,88.09849521,3.6,98.61111111,4.107648725,35.1,54778.94125,2,40.73558094
20.09419152,20.9314495,25.2,82.20826792,7.2,97.52925878,4.231625835,44.8,53936.10305,4,21.57128344
18.4,21.04615385,24.58270106,89.72307692,5.5,96.34502924,2.637889688,33.4,44937.97912,3,28.13852814
20.95300261,17.49347258,27.05882353,90.27415144,15,96.12277868,4.24403183,37.6,49452.80638,2,19.13564826
18.65524061,22.2808174,23.21144674,94.00131839,4.1,98.74411303,4.527813713,30.5,45184.91899,2,27.9476787
21.08801956,15.2200489,19.17613636,88.20293399,15.8,95.91280654,6.524317912,18.6,29492.79447,3,28.28981497
22.6691042,13.34552102,16,90.00609385,15.7,97.36180905,8.089097304,21.5,28120.38737,4,48.43565525
23.91782832,13.05942773,17.29323308,84.22597212,5.5,99.25373134,7.987711214,17.7,27896.02482,2,58.34760274
19.52542373,18.6440678,22.31686542,88.06779661,4.3,98.82154882,5.610098177,26.9,34641.60488,1,41.64313947
20.27620841,16.38418079,21.35176651,89.32831136,5.5,98.78603945,6.946107784,19.3,30282.45667,4,42.60497459
19.05434016,11.9266055,25.99118943,83.90966831,4.4,99.34354486,3.491620112,29.6,42213.65586,2,11.794573
21.03879027,21.17028271,25.2892562,87.70545694,6.6,97.42351047,3.561643836,33.9,42189.7449,3,48.93822394
23.56575463,14.5631068,31.83391003,80.67078553,12.1,95.90707965,3.403141361,34.2,51125.91192,3,20.42177361
22.20804084,14.55009572,31.50442478,84.42884493,9.6,99.12280702,4.337349398,29.2,41696.44189,3,62.93172691
22.27848101,13.48101266,27.02265372,82.65822785,5.7,98.25119237,5.042016807,24.9,33898.50689,1,76.5503876
20.94763092,21.57107232,27.84,89.83790524,4,98.73617694,3.485254692,36.6,50387.85864,5,48.05272618
17.89753826,22.88755822,24.87479132,92.14903526,4.3,98.68204283,3.708791209,39.7,55341.17394,2,40.42495966
17.72727273,17.42424242,22.06654991,91.36363636,14.7,96.77966102,3.361344538,31.6,43346.83603,0,44.20629605
18.44720497,23.41614907,23.86185243,90.1242236,4.2,98.75968992,4.199475066,30.1,43353.64944,5,26.40642939
19.84385166,20.42940794,29.53736655,92.19258295,2.3,98.25174825,2.127659574,39.5,59459.31422,1,31.50881509
24.71769134,12.6097867,15.49925484,79.1718946,7.3,85.15228426,11.3018598,18.2,25077.26776,8,16.99541529
20.50545663,15.39345204,21.91176471,83.17059161,5.7,98.12409812,7.66590389,24.4,32418.41938,1,33.24422379
22.67977873,17.57836509,21.36363636,87.03134604,3.9,97.77777778,6.025641026,24.2,31599.06966,1,50.95521453
22.17391304,15.0931677,24.01960784,86.58385093,4.6,96.22641509,7.457212714,22.7,31722.86714,0,20.32315072
21.00550964,15.84022039,30.21032505,91.87327824,3.4,98.30827068,3.337783712,27.9,46230.873,2,17.17530163
20.80495356,18.32817337,25.75039494,89.16408669,3.5,97.38461538,3.740648379,27.2,35951.51461,2,31.90438562
20.82847141,17.96966161,29.14728682,92.82380397,1.7,98.62385321,2.831257078,31.7,50604.84491,1,46.41213106
22.60024301,15.85662211,31.77257525,92.58809235,4.2,97.87234043,3.387850467,34.6,48234.22761,1,52.03920329
21.98795181,13.93072289,34.05639913,90.81325301,4.8,99.56803456,2.469135802,28.7,49270.2915,0,63.0280019
17.57887959,20.6052801,18.92285298,90.66323245,11.2,96.48876404,6.022584693,25.5,33836.52802,5,40.39011704
23.60294118,14.41176471,26.62721893,87.94117647,10.1,96.75572519,4.378531073,27.5,35879.28257,0,41.98826798
18.38453915,14.61843409,19.61009174,80.67393459,25.8,96.14112459,5.39083558,37.3,36990.14171,6,38.74807988
14.56245825,21.64328657,16.89291101,88.71075484,10.4,96.64723032,3.934010152,35.7,41562.16995,3,39.41548183
15.74134553,20.24820379,26.77304965,88.89614631,3.2,98.42931937,2.392947103,42,59806.05121,0,32.07626231
12.91098637,28.30793905,14.79500891,95.18845229,4.3,98.5940246,5.921052632,16.9,32236.56505,2,29.39651108
15.91263651,22.69890796,15.42372881,90.24960998,12.2,98.99328859,3.115727003,22.4,34353.39127,0,45.46099291
15.3024911,25.97864769,14.54272864,91.2455516,7.8,96.80696662,7.670043415,19,29961.53936,0,41.17819461
18.61074705,17.30013106,19.25566343,82.56880734,7.3,97.78481013,6.313131313,25.4,32524.58078,3,41.35501355
16.05536332,27.88927336,18.51851852,90.17301038,4.7,97.18309859,4.978038067,20.9,34605.55173,3,36.04390122
19.69086022,19.42204301,27.44755245,85.61827957,6.8,95.33333333,3.708609272,34.7,45511.2012,3,17.19833564
21.18959108,17.16232962,24.53703704,89.15737299,21.8,95.57522124,3.947368421,29.2,41625.123,2,48.54135338
22.9739253,14.51726568,34.8,89.14728682,4,99.40357853,3.095558546,36,48226.60456,1,66.61971831
19.84126984,22.81746032,20.86553323,85.25132275,9.7,96.42324888,4.413793103,31.7,38933.11351,6,31.57235331
17.98905609,24.14500684,27.91970803,90.2872777,5.1,97.68270945,2.737752161,29.7,44513.9162,4,27.07407407
19.08602151,16.53225806,29.81818182,91.06182796,6.4,98.7432675,3.513174404,35.5,51833.00061,1,54.10909091
13.01546392,32.4742268,16.64233577,93.42783505,1.8,97.99713877,2.957746479,31.9,44158.32788,3,19.46569673
18.66581142,20.33354715,26.40264026,91.01988454,6.9,96.80511182,3.329223181,33,46146.00121,5,45.65153734
18.16168328,28.68217054,22.4,93.52159468,6.4,97.65625,3.934010152,34.6,49093.98579,2,20.74193178
19.58208955,20.53731343,21.53432032,89.49253731,11.2,96.11901682,4.62633452,29.9,38259.40129,2,43.21465428
19.13621262,24.18604651,25.04065041,91.76079734,6.2,97.00315457,2.864938608,33.8,45886.76963,1,43.87755102
16.27751835,22.28152101,24.79201331,94.5963976,2.3,98.36333879,2.735978112,34.7,51084.46317,1,27.62115349
17.37660581,21.90669371,24.53468697,90.46653144,4.4,98.66444073,2.91005291,35.8,48384.68725,0,48.73146623
12.52638987,32.37156932,13.71610845,93.24419423,3.2,98.58490566,4.608294931,28.6,39750.35167,3,14.97681282
34.77777778,6.277777778,20.54794521,79.55555556,6.2,98.35329341,14.22818792,15.2,22189.62686,14,125.5230126
18.91418564,25.04378284,16.14906832,82.83712785,6.4,96.6,6.382978723,24.8,32969.48495,3,36.16212793
15.60730019,26.8722467,23.1726283,92.95154185,3.6,99.22839506,3.145478375,35.4,47920.34809,2,34.04756803
22.23796034,17.06798867,27.12177122,91.00566572,4.1,98.90510949,5.035971223,24.6,34708.51921,3,49.40517845
20.27548209,15.8677686,20.87186262,88.37465565,12.3,97.80361757,4.455958549,27.2,35447.14999,5,21.77042101
14.99448732,25.19294377,19.45876289,94.32194046,9.4,97,4.017857143,35.1,52318.94141,2,6.082553734
19.50617284,22.59259259,25.88424437,89.38271605,3.2,94.38543247,3.50877193,31.7,55308.45824,1,15.32639546
19.5137556,20.85732566,24.07407407,88.54766475,6.1,90.82568807,2.341597796,32.1,53525.58224,3,15.42637189
20.81712062,15.95330739,33.15118397,94.74708171,4.7,99.27667269,3.558282209,29.7,45306.28081,3,3.351882445
18.29673985,20.02661344,26,93.47970725,11.5,95.32062392,3.780964798,27,39498.76803,5,29.75648386
21.64948454,15.0128866,29.11611785,92.91237113,4.2,98.63247863,4.6875,27,41896.93805,0,26.91640652
20.18779343,16.54929577,24.30044183,93.48591549,13.8,97.41750359,3.977900552,33.1,44276.07112,2,7.427425682
18.26366559,19.93569132,23.98042414,93.05466238,11.7,96.99367089,4.308093995,38.8,45664.34839,1,32.1879528
20.82111437,15.83577713,30.88685015,90.49853372,3.7,98.1981982,3.246753247,31.1,44382.28696,1,54.28207577
18.7007874,23.03149606,25.07788162,92.32283465,5.6,97.86585366,3.238866397,31.2,41666.35995,3,54.76104923
18.65577889,14.69849246,21.9858156,83.85678392,11.3,97.51037344,4.195011338,33.3,36773.88977,0,61.13671275
22.49508841,14.83300589,32.89299868,83.74263261,6.9,99.08376963,3.364485981,36.5,49859.13455,2,50.6341706
16.09787508,24.85511912,22.58592471,92.59497746,3.3,98.5483871,3.871829105,33,45362.15415,2,33.46261582
17.38035264,25.62972292,22.69170579,95.90680101,5.6,97.55725191,2.242744063,28,39389.47165,6,1.721241288
18.63270777,18.49865952,15.4887218,91.15281501,3.2,99.10581222,7.262569832,19,28696.54645,3,47.9897073
21.6243149,19.13303438,26.88971499,82.31190832,9.9,96.41577061,3.95256917,31.7,40887.14773,5,10.9093874
16.43835616,30.75965131,14.781491,94.95641345,8.6,96.88667497,4.901960784,26.9,36061.53673,4,11.60656212
16.96706029,22.37414543,20.12383901,95.02796768,8.5,97.28915663,2.877697842,35.9,49828.15918,5,1.950515814
20.83067093,15.59105431,25.56634304,92.39616613,7.9,99.03846154,5.097087379,27.7,35261.34875,3,14.08767666
16.77718833,23.47480106,18.82716049,91.90981432,5.2,99.08256881,2.74151436,32,42651.86259,6,34.17951043
